#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
 490000      2.35e+00    3.58e+00      2.66e-03    9.35e-03      2.67e-01    2.34e-01    6.3e-05
 491000      2.41e+00    1.58e+00      1.88e-03    3.38e-03      2.79e-01    1.37e-01    6.3e-05
 492000      2.64e+00    2.89e+00      5.78e-03    4.96e-03      2.73e-01    3.16e-01    6.3e-05
 493000      3.56e+00    2.18e+00      1.12e-02    5.77e-03      3.06e-01    1.37e-01    6.3e-05
 494000      2.40e+00    3.75e+00      4.52e-03    1.34e-02      2.57e-01    2.80e-01    6.3e-05
 495000      2.62e+00    4.38e+00      4.65e-03    1.24e-02      2.84e-01    2.25e-01    6.3e-05
 496000      2.39e+00    1.38e+00      1.72e-03    2.04e-03      2.77e-01    1.43e-01    6.3e-05
 497000      2.08e+00    2.84e+00      1.44e-03    6.90e-03      2.41e-01    2.84e-01    6.3e-05
 498000      3.81e+00    3.42e+00      1.39e-02    1.10e-02      2.76e-01    2.89e-01    6.3e-05
 499000      2.98e+00    2.53e+00      8.89e-03    3.28e-03      2.67e-01    2.85e-01    6.3e-05
 500000      2.97e+00    1.20e+00      8.43e-03    1.71e-03      2.89e-01    1.31e-01    5.6e-05
 501000      5.15e+00    2.24e+00      1.54e-02    1.19e-03      1.90e-01    2.74e-01    5.6e-05
 502000      2.59e+00    2.30e+00      4.41e-03    4.61e-03      2.97e-01    2.55e-01    5.6e-05
 503000      1.81e+00    2.53e+00      3.83e-03    3.62e-03      1.65e-01    2.97e-01    5.6e-05
 504000      2.29e+00    1.53e+00      6.65e-03    3.24e-03      1.06e-01    1.39e-01    5.6e-05
 505000      2.08e+00    5.22e+00      1.03e-03    2.25e-02      2.55e-01    2.25e-01    5.6e-05
 506000      4.59e+00    2.44e+00      1.32e-02    2.70e-03      2.23e-01    2.92e-01    5.6e-05
 507000      2.09e+00    2.55e+00      2.40e-03    6.93e-03      2.40e-01    2.55e-01    5.6e-05
 508000      2.48e+00    2.87e+00      4.46e-03    7.70e-03      2.82e-01    2.88e-01    5.6e-05
 509000      6.07e+00    2.01e+00      1.82e-02    2.90e-03      2.19e-01    2.19e-01    5.6e-05
 510000      2.26e+00    2.48e+00      1.99e-03    3.84e-03      2.74e-01    2.88e-01    5.6e-05
 511000      2.52e+00    2.43e+00      4.11e-03    5.01e-03      2.91e-01    2.68e-01    5.6e-05
 512000      3.78e+00    1.46e+00      1.42e-02    3.66e-03      2.71e-01    1.08e-01    5.6e-05
 513000      3.79e+00    1.40e+00      1.47e-02    2.45e-03      2.52e-01    1.43e-01    5.6e-05
 514000      2.30e+00    3.69e+00      4.53e-03    1.40e-02      2.56e-01    2.56e-01    5.6e-05
 515000      2.57e+00    3.29e+00      4.28e-03    1.11e-02      2.96e-01    2.77e-01    5.6e-05
 516000      2.24e+00    2.73e+00      1.29e-03    8.10e-03      2.74e-01    2.57e-01    5.6e-05
 517000      1.82e+00    1.66e+00      4.11e-03    1.98e-03      1.55e-01    1.89e-01    5.6e-05
 518000      2.62e+00    2.28e+00      1.88e-03    4.22e-03      3.19e-01    2.57e-01    5.6e-05
 519000      2.69e+00    2.44e+00      8.17e-03    1.20e-03      2.50e-01    2.99e-01    5.6e-05
 520000      2.74e+00    2.06e+00      8.21e-03    4.38e-03      9.83e-02    1.96e-01    5.0e-05
 521000      2.46e+00    2.22e+00      6.46e-03    4.70e-03      2.61e-01    2.55e-01    5.0e-05
 522000      2.14e+00    2.11e+00      3.54e-03    3.11e-03      2.59e-01    2.59e-01    5.0e-05
 523000      3.42e+00    3.13e+00      1.02e-02    1.04e-02      1.36e-01    2.80e-01    5.0e-05
 524000      2.86e+00    2.49e+00      8.48e-03    4.96e-03      1.16e-01    2.90e-01    5.0e-05
 525000      2.26e+00    2.42e+00      7.29e-04    4.16e-03      2.92e-01    2.91e-01    5.0e-05
 526000      1.81e+00    2.50e+00      2.28e-03    4.39e-03      2.14e-01    3.00e-01    5.0e-05
 527000      2.32e+00    9.82e-01      6.74e-03    1.38e-03      1.08e-01    1.14e-01    5.0e-05
 528000      3.88e+00    1.27e+00      1.43e-02    2.45e-03      2.98e-01    1.29e-01    5.0e-05
 529000      8.82e-01    2.39e+00      8.71e-04    2.84e-03      1.08e-01    3.00e-01    5.0e-05
 530000      3.11e+00    1.56e+00      1.10e-02    3.33e-03      2.56e-01    1.48e-01    5.0e-05
 531000      2.24e+00    1.23e+00      6.39e-03    2.33e-03      1.17e-01    1.28e-01    5.0e-05
 532000      2.21e+00    2.00e+00      2.76e-03    3.26e-03      2.75e-01    2.42e-01    5.0e-05
 533000      2.27e+00    1.41e+00      9.34e-04    1.95e-03      2.93e-01    1.64e-01    5.0e-05
 534000      1.52e+00    1.31e+00      2.42e-03    2.55e-03      1.69e-01    1.33e-01    5.0e-05
 535000      1.52e+00    3.02e+00      2.59e-03    9.50e-03      1.65e-01    2.85e-01    5.0e-05
 536000      3.42e+00    1.38e+00      1.03e-02    2.77e-03      1.11e-01    1.37e-01    5.0e-05
 537000      2.12e+00    3.81e+00      3.75e-03    1.47e-02      2.54e-01    2.68e-01    5.0e-05
 538000      9.88e-01    3.44e+00      1.78e-03    9.57e-03      1.04e-01    2.03e-01    5.0e-05
 539000      2.74e+00    1.79e+00      6.44e-03    2.32e-03      3.05e-01    2.12e-01    5.0e-05
 540000      1.93e+00    2.36e+00      4.02e-03    4.02e-03      1.95e-01    2.97e-01    4.5e-05
 541000      3.28e+00    2.35e+00      1.18e-02    2.70e-03      2.74e-01    3.08e-01    4.5e-05
 542000      3.25e+00    1.98e+00      1.23e-02    4.72e-03      2.47e-01    2.30e-01    4.5e-05
 543000      2.07e+00    3.31e+00      2.63e-04    1.19e-02      2.81e-01    2.80e-01    4.5e-05
 544000      4.76e+00    2.18e+00      1.46e-02    3.57e-03      1.15e-01    2.76e-01    4.5e-05
 545000      2.41e+00    2.06e+00      3.83e-03    3.03e-03      3.07e-01    2.65e-01    4.5e-05
 546000      4.57e+00    2.34e+00      1.86e-02    2.59e-03      2.84e-01    3.08e-01    4.5e-05
 547000      2.74e+00    4.36e+00      7.83e-03    1.76e-02      2.90e-01    2.77e-01    4.5e-05
 548000      3.71e+00    8.75e-01      1.40e-02    4.33e-04      2.82e-01    1.17e-01    4.5e-05
 549000      1.98e+00    1.69e+00      1.41e-04    4.75e-03      2.69e-01    9.69e-02    4.5e-05
 550000      3.40e+00    2.45e+00      1.21e-02    5.56e-03      2.88e-01    2.88e-01    4.5e-05
 551000      2.91e+00    2.10e+00      8.81e-03    1.42e-03      2.97e-01    2.82e-01    4.5e-05
 552000      3.52e+00    3.33e+00      1.32e-02    1.12e-02      2.73e-01    3.05e-01    4.5e-05
 553000      1.72e+00    3.11e+00      2.84e-03    1.08e-02      1.98e-01    2.76e-01    4.5e-05
 554000      4.48e+00    1.61e+00      1.79e-02    4.34e-03      2.99e-01    1.10e-01    4.5e-05
 555000      2.60e+00    2.41e+00      6.76e-03    2.68e-03      1.93e-01    3.17e-01    4.5e-05
 556000      2.19e+00    1.15e+00      4.07e-03    1.04e-03      2.72e-01    1.49e-01    4.5e-05
 557000      1.93e+00    2.32e+00      2.30e-03    4.06e-03      2.53e-01    2.91e-01    4.5e-05
 558000      2.40e+00    3.80e+00      6.15e-03    1.41e-02      2.70e-01    3.01e-01    4.5e-05
 559000      1.72e+00    2.35e+00      2.77e-03    6.14e-03      1.99e-01    1.73e-01    4.5e-05
 560000      3.89e+00    2.64e+00      1.13e-02    7.71e-03      1.93e-01    2.89e-01    4.0e-05
 561000      1.85e+00    4.08e+00      5.20e-03    1.64e-02      1.11e-01    2.77e-01    4.0e-05
 562000      2.09e+00    2.13e+00      1.54e-03    2.13e-03      2.94e-01    2.96e-01    4.0e-05
 563000      2.03e+00    1.39e+00      5.69e-03    2.91e-03      1.24e-01    1.47e-01    4.0e-05
 564000      1.59e+00    1.98e+00      4.33e-03    2.12e-03      1.09e-01    2.74e-01    4.0e-05
 565000      1.68e+00    2.39e+00      4.64e-03    4.74e-03      1.09e-01    3.06e-01    4.0e-05
 566000      2.37e+00    2.32e+00      5.53e-03    7.22e-03      2.90e-01    2.42e-01    4.0e-05
 567000      2.06e+00    2.73e+00      2.28e-03    7.28e-03      2.84e-01    3.16e-01    4.0e-05
 568000      2.42e+00    1.98e+00      5.73e-03    5.32e-03      2.24e-01    1.40e-01    4.0e-05
 569000      3.43e+00    1.99e+00      1.01e-02    1.22e-03      1.51e-01    2.81e-01    4.0e-05
 570000      2.36e+00    2.14e+00      6.88e-03    3.13e-04      1.14e-01    3.04e-01    4.0e-05
 571000      1.81e+00    2.51e+00      1.62e-03    7.74e-03      2.52e-01    2.63e-01    4.0e-05
 572000      2.14e+00    2.49e+00      1.60e-04    6.69e-03      3.05e-01    2.86e-01    4.0e-05
 573000      4.88e+00    3.33e+00      2.05e-02    1.22e-02      2.70e-01    2.85e-01    4.0e-05
 574000      2.57e+00    2.04e+00      7.04e-03    1.09e-03      2.92e-01    2.88e-01    4.0e-05
 575000      2.78e+00    2.30e+00      8.82e-03    5.71e-03      2.84e-01    2.74e-01    4.0e-05
 576000      1.76e+00    1.59e+00      4.97e-03    3.74e-03      1.06e-01    1.48e-01    4.0e-05
 577000      2.54e+00    3.10e+00      7.66e-03    1.01e-02      2.71e-01    3.09e-01    4.0e-05
 578000      1.07e+00    2.88e+00      7.65e-04    1.04e-02      1.48e-01    2.50e-01    4.0e-05
 579000      3.97e+00    8.13e-01      1.58e-02    1.33e-03      2.76e-01    9.82e-02    4.0e-05
 580000      2.62e+00    6.53e-01      8.49e-03    3.55e-04      2.74e-01    9.57e-02    3.5e-05
 581000      1.85e+00    1.92e+00      3.64e-04    3.47e-03      2.74e-01    2.62e-01    3.5e-05
 582000      2.46e+00    3.07e+00      7.29e-03    9.99e-03      1.07e-01    3.19e-01    3.5e-05
 583000      2.37e+00    3.19e+00      7.28e-03    1.19e-02      2.60e-01    2.72e-01    3.5e-05
 584000      2.68e+00    2.44e+00      6.79e-03    6.86e-03      2.29e-01    1.52e-01    3.5e-05
 585000      2.52e+00    4.18e+00      8.26e-03    1.68e-02      2.60e-01    2.90e-01    3.5e-05
 586000      3.13e+00    1.73e+00      9.35e-03    3.63e-03      1.24e-01    1.90e-01    3.5e-05
 587000      1.93e+00    2.60e+00      4.19e-03    6.94e-03      2.04e-01    1.95e-01    3.5e-05
 588000      2.21e+00    1.17e+00      5.82e-03    2.74e-03      2.69e-01    1.14e-01    3.5e-05
 589000      1.95e+00    1.44e+00      4.57e-03    4.28e-04      1.90e-01    2.13e-01    3.5e-05
 590000      3.71e+00    1.06e+00      1.41e-02    2.54e-03      3.05e-01    1.00e-01    3.5e-05
 591000      2.40e+00    1.84e+00      5.23e-03    1.66e-03      3.13e-01    2.68e-01    3.5e-05
 592000      2.08e+00    2.06e+00      3.10e-03    5.29e-03      2.92e-01    2.54e-01    3.5e-05
 593000      1.98e+00    3.65e+00      1.44e-03    1.39e-02      2.90e-01    3.00e-01    3.5e-05
 594000      1.94e+00    3.67e+00      1.70e-03    1.43e-02      2.83e-01    2.82e-01    3.5e-05
 595000      1.56e+00    1.88e+00      3.83e-03    5.05e-04      1.42e-01    2.80e-01    3.5e-05
 596000      3.93e+00    3.05e+00      1.11e-02    8.03e-03      2.40e-01    2.40e-01    3.5e-05
 597000      2.68e+00    2.05e+00      9.50e-03    3.63e-03      2.50e-01    2.82e-01    3.5e-05
 598000      3.29e+00    2.63e+00      9.92e-03    8.56e-03      1.11e-01    2.74e-01    3.5e-05
 599000      3.02e+00    1.63e+00      9.01e-03    3.71e-03      1.19e-01    1.64e-01    3.5e-05
 600000      3.26e+00    1.87e+00      1.17e-02    1.11e-03      3.09e-01    2.89e-01    3.2e-05
 601000      2.57e+00    2.03e+00      8.96e-03    4.92e-03      2.57e-01    2.67e-01    3.2e-05
 602000      2.52e+00    3.39e+00      7.50e-03    1.31e-02      1.09e-01    2.80e-01    3.2e-05
 603000      1.00e+00    2.30e+00      9.74e-04    5.97e-03      1.48e-01    2.94e-01    3.2e-05
 604000      2.22e+00    2.18e+00      5.99e-03    4.64e-03      2.78e-01    3.00e-01    3.2e-05
 605000      3.44e+00    1.47e+00      1.31e-02    3.71e-03      2.91e-01    1.31e-01    3.2e-05
 606000      1.78e+00    1.76e+00      1.62e-03    1.15e-03      2.71e-01    2.71e-01    3.2e-05
 607000      1.94e+00    3.05e+00      1.32e-04    1.17e-02      3.02e-01    2.51e-01    3.2e-05
 608000      3.92e+00    8.79e-01      1.19e-02    3.51e-04      1.21e-01    1.36e-01    3.2e-05
 609000      2.10e+00    2.48e+00      6.43e-03    7.87e-03      2.42e-01    2.77e-01    3.2e-05
 610000      2.82e+00    3.68e+00      7.66e-03    1.45e-02      2.11e-01    2.82e-01    3.2e-05
 611000      2.81e+00    3.45e+00      8.37e-03    1.32e-02      1.15e-01    2.88e-01    3.2e-05
 612000      1.76e+00    1.82e+00      5.02e-03    1.44e-03      1.05e-01    2.79e-01    3.2e-05
 613000      3.07e+00    1.86e+00      8.99e-03    5.85e-04      1.54e-01    2.89e-01    3.2e-05
 614000      2.16e+00    1.94e+00      5.58e-03    2.30e-03      1.86e-01    2.92e-01    3.2e-05
 615000      1.82e+00    3.42e+00      9.09e-04    1.31e-02      2.82e-01    2.84e-01    3.2e-05
 616000      2.52e+00    2.09e+00      8.49e-03    5.50e-03      2.63e-01    2.64e-01    3.2e-05
 617000      3.06e+00    1.08e+00      8.89e-03    9.05e-04      1.64e-01    1.62e-01    3.2e-05
 618000      2.46e+00    2.90e+00      8.74e-03    8.29e-03      2.39e-01    1.73e-01    3.2e-05
 619000      2.57e+00    1.90e+00      8.88e-03    9.40e-04      2.60e-01    2.94e-01    3.2e-05
 620000      3.03e+00    6.36e-01      1.15e-02    1.00e-04      2.71e-01    1.03e-01    2.8e-05
 621000      2.40e+00    1.28e+00      7.11e-03    2.84e-03      2.95e-01    1.45e-01    2.8e-05
 622000      1.91e+00    1.21e+00      4.05e-03    2.88e-03      2.75e-01    1.25e-01    2.8e-05
 623000      1.66e+00    2.93e+00      1.13e-03    1.08e-02      2.66e-01    2.78e-01    2.8e-05
 624000      5.54e+00    2.64e+00      2.42e-02    9.36e-03      2.45e-01    2.67e-01    2.8e-05
 625000      5.70e+00    1.67e+00      2.44e-02    1.31e-03      3.06e-01    2.67e-01    2.8e-05
 626000      2.98e+00    2.48e+00      8.10e-03    8.70e-03      2.31e-01    2.55e-01    2.8e-05
 627000      2.48e+00    1.25e+00      7.38e-03    1.84e-03      1.08e-01    1.78e-01    2.8e-05
 628000      2.55e+00    1.86e+00      8.33e-03    4.72e-03      2.86e-01    2.50e-01    2.8e-05
 629000      1.71e+00    1.07e+00      3.78e-03    6.32e-04      2.43e-01    1.71e-01    2.8e-05
 630000      1.93e+00    2.10e+00      4.14e-03    4.70e-03      2.76e-01    2.34e-01    2.8e-05
 631000      1.08e+00    2.11e+00      3.33e-03    5.59e-03      1.36e-14    2.78e-01    2.8e-05
 632000      2.53e+00    3.26e+00      7.44e-03    1.25e-02      1.24e-01    2.83e-01    2.8e-05
 633000      2.79e+00    1.80e+00      9.83e-03    7.01e-04      2.86e-01    2.92e-01    2.8e-05
 634000      1.83e+00    1.35e+00      2.08e-03    2.47e-03      2.88e-01    1.77e-01    2.8e-05
 635000      5.94e+00    1.94e+00      1.79e-02    2.69e-03      2.01e-01    3.01e-01    2.8e-05
 636000      2.00e+00    1.18e+00      2.07e-03    2.66e-03      3.16e-01    1.30e-01    2.8e-05
 637000      1.79e+00    1.95e+00      2.95e-03    3.71e-03      2.71e-01    2.88e-01    2.8e-05
 638000      2.07e+00    1.69e+00      6.04e-03    1.37e-03      1.08e-01    2.70e-01    2.8e-05
 639000      2.28e+00    1.62e+00      7.25e-03    1.51e-03      2.63e-01    2.58e-01    2.8e-05
 640000      3.75e+00    9.39e-01      1.53e-02    1.63e-03      2.79e-01    1.31e-01    2.5e-05
 641000      1.89e+00    2.92e+00      4.44e-03    1.11e-02      2.74e-01    2.71e-01    2.5e-05
 642000      4.02e+00    3.21e+00      1.68e-02    1.26e-02      2.62e-01    2.70e-01    2.5e-05
 643000      1.42e+00    1.44e+00      3.87e-03    1.12e-03      1.12e-01    2.36e-01    2.5e-05
 644000      1.80e+00    1.58e+00      5.01e-03    1.20e-03      1.31e-01    2.64e-01    2.5e-05
 645000      1.78e+00    1.63e+00      1.18e-03    1.19e-03      2.98e-01    2.72e-01    2.5e-05
 646000      1.63e+00    2.43e+00      4.09e-03    8.73e-03      1.60e-01    2.52e-01    2.5e-05
 647000      1.82e+00    1.79e+00      3.61e-03    4.24e-03      2.78e-01    2.58e-01    2.5e-05
 648000      4.46e+00    2.09e+00      1.33e-02    6.04e-03      1.98e-01    2.72e-01    2.5e-05
 649000      4.80e+00    1.44e+00      2.01e-02    2.19e-03      3.10e-01    2.12e-01    2.5e-05
 650000      3.64e+00    1.60e+00      1.47e-02    3.22e-03      2.79e-01    2.43e-01    2.5e-05
 651000      3.99e+00    2.10e+00      1.60e-02    4.39e-03      3.17e-01    3.15e-01    2.5e-05
 652000      1.76e+00    1.98e+00      3.53e-03    5.13e-03      2.68e-01    2.75e-01    2.5e-05
 653000      3.07e+00    1.85e+00      9.22e-03    2.89e-03      1.17e-01    2.95e-01    2.5e-05
 654000      1.86e+00    1.28e+00      2.76e-03    1.79e-03      2.97e-01    1.92e-01    2.5e-05
 655000      1.90e+00    1.97e+00      4.19e-03    4.64e-03      2.24e-01    2.85e-01    2.5e-05
 656000      1.55e+00    2.07e+00      9.98e-04    5.37e-03      2.60e-01    1.89e-01    2.5e-05
 657000      3.95e+00    3.51e+00      1.15e-02    1.41e-02      2.24e-01    2.72e-01    2.5e-05
 658000      3.22e+00    5.00e+00      9.77e-03    1.48e-02      9.89e-02    2.47e-01    2.5e-05
 659000      2.46e+00    2.60e+00      8.06e-03    8.17e-03      2.87e-01    3.17e-01    2.5e-05
 660000      2.81e+00    1.27e+00      1.12e-02    1.42e-03      2.36e-01    2.08e-01    2.2e-05
 661000      3.59e+00    2.71e+00      1.08e-02    1.01e-02      1.37e-01    2.72e-01    2.2e-05
 662000      2.14e+00    2.32e+00      6.88e-03    5.62e-03      2.66e-01    2.52e-01    2.2e-05
 663000      2.54e+00    2.64e+00      8.41e-03    6.97e-03      3.04e-01    2.39e-01    2.2e-05
 664000      1.77e+00    1.99e+00      1.77e-03    5.52e-03      3.04e-01    1.53e-01    2.2e-05
 665000      4.37e+00    1.73e+00      1.83e-02    3.39e-03      2.92e-01    2.75e-01    2.2e-05
 666000      2.04e+00    2.53e+00      6.51e-03    8.98e-03      2.55e-01    2.76e-01    2.2e-05
 667000      3.48e+00    1.85e+00      1.40e-02    4.94e-03      2.78e-01    2.64e-01    2.2e-05
 668000      2.46e+00    3.55e+00      7.30e-03    1.43e-02      1.16e-01    2.85e-01    2.2e-05
 669000      2.18e+00    2.90e+00      6.95e-03    1.09e-02      2.72e-01    2.87e-01    2.2e-05
 670000      3.77e+00    2.25e+00      1.13e-02    7.37e-03      1.39e-01    2.73e-01    2.2e-05
 671000      1.73e+00    3.51e+00      1.92e-03    1.43e-02      2.95e-01    2.71e-01    2.2e-05
 672000      5.20e+00    1.56e+00      1.57e-02    2.31e-04      1.88e-01    2.74e-01    2.2e-05
 673000      2.37e+00    1.01e+00      8.46e-03    1.13e-03      2.55e-01    1.65e-01    2.2e-05
 674000      3.01e+00    1.49e+00      1.12e-02    3.78e-03      3.02e-01    1.47e-01    2.2e-05
 675000      2.66e+00    2.06e+00      9.44e-03    6.17e-03      2.90e-01    2.73e-01    2.2e-05
 676000      3.28e+00    1.56e+00      9.84e-03    4.56e-04      1.32e-01    2.75e-01    2.2e-05
 677000      2.69e+00    1.56e+00      9.77e-03    1.95e-03      2.81e-01    2.65e-01    2.2e-05
 678000      2.93e+00    1.94e+00      1.09e-02    3.97e-03      2.95e-01    3.05e-01    2.2e-05
 679000      2.63e+00    1.91e+00      9.78e-03    5.61e-03      2.65e-01    2.56e-01    2.2e-05
 680000      2.20e+00    3.62e+00      7.35e-03    1.50e-02      2.72e-01    2.65e-01    2.0e-05
 681000      2.04e+00    1.53e+00      5.54e-03    1.49e-03      2.99e-01    2.74e-01    2.0e-05
 682000      1.79e+00    2.38e+00      4.26e-03    7.43e-03      2.80e-01    3.15e-01    2.0e-05
 683000      3.05e+00    7.65e-01      8.78e-03    5.46e-04      1.97e-01    1.36e-01    2.0e-05
 684000      4.76e+00    2.03e+00      1.41e-02    5.59e-03      2.29e-01    2.95e-01    2.0e-05
 685000      4.40e+00    1.44e+00      1.83e-02    8.78e-04      3.18e-01    2.62e-01    2.0e-05
 686000      1.80e+00    2.12e+00      5.09e-03    6.87e-03      1.30e-01    2.70e-01    2.0e-05
 687000      1.71e+00    1.86e+00      4.92e-03    4.79e-03      1.09e-01    2.80e-01    2.0e-05
 688000      2.31e+00    2.91e+00      6.85e-03    1.12e-02      1.10e-01    2.81e-01    2.0e-05
 689000      1.89e+00    2.68e+00      5.39e-03    9.93e-03      2.70e-01    2.79e-01    2.0e-05
 690000      3.14e+00    1.60e+00      1.22e-02    1.71e-03      2.96e-01    2.84e-01    2.0e-05
 691000      3.36e+00    6.77e-01      1.01e-02    5.27e-04      1.29e-01    1.20e-01    2.0e-05
 692000      1.73e+00    1.64e+00      1.67e-03    4.34e-03      3.09e-01    1.55e-01    2.0e-05
 693000      1.72e+00    1.56e+00      3.20e-03    1.02e-03      2.51e-01    2.83e-01    2.0e-05
 694000      1.65e+00    2.71e+00      2.19e-03    1.07e-02      2.89e-01    2.46e-01    2.0e-05
 695000      2.60e+00    1.72e+00      7.71e-03    4.03e-03      1.23e-01    2.70e-01    2.0e-05
 696000      2.92e+00    1.50e+00      8.77e-03    2.12e-03      1.16e-01    2.61e-01    2.0e-05
 697000      2.19e+00    1.44e+00      6.02e-03    1.28e-03      1.79e-01    2.52e-01    2.0e-05
 698000      2.00e+00    3.56e+00      5.87e-03    1.50e-02      1.10e-01    2.36e-01    2.0e-05
 699000      2.38e+00    2.04e+00      6.54e-03    6.03e-03      1.96e-01    2.84e-01    2.0e-05
 700000      1.70e+00    1.83e+00      3.49e-03    4.81e-03      2.88e-01    1.81e-01    1.8e-05
 701000      1.28e+00    1.50e+00      2.72e-03    2.56e-03      1.75e-01    2.65e-01    1.8e-05
 702000      1.88e+00    1.93e+00      6.11e-03    6.50e-03      2.49e-01    2.45e-01    1.8e-05
 703000      2.50e+00    1.02e+00      9.56e-03    2.29e-03      2.53e-01    1.32e-01    1.8e-05
 704000      1.89e+00    3.16e+00      5.06e-03    1.26e-02      2.89e-01    2.78e-01    1.8e-05
 705000      2.24e+00    1.70e+00      6.61e-03    3.18e-03      1.16e-01    2.94e-01    1.8e-05
 706000      1.72e+00    1.62e+00      4.43e-03    1.15e-03      2.69e-01    3.04e-01    1.8e-05
 707000      4.91e+00    1.44e+00      2.10e-02    1.56e-03      3.01e-01    2.66e-01    1.8e-05
 708000      2.31e+00    2.73e+00      7.52e-03    1.01e-02      3.04e-01    2.98e-01    1.8e-05
 709000      2.32e+00    8.07e-01      8.02e-03    1.20e-03      2.84e-01    1.34e-01    1.8e-05
 710000      1.74e+00    1.93e+00      3.54e-03    5.31e-03      2.95e-01    2.91e-01    1.8e-05
 711000      1.79e+00    1.38e+00      4.35e-03    2.18e-03      2.07e-01    2.45e-01    1.8e-05
 712000      1.46e+00    2.05e+00      7.07e-04    6.65e-03      2.77e-01    2.72e-01    1.8e-05
 713000      2.25e+00    8.19e-01      8.22e-03    9.67e-04      2.51e-01    1.44e-01    1.8e-05
 714000      2.47e+00    1.84e+00      7.31e-03    5.37e-03      1.22e-01    2.67e-01    1.8e-05
 715000      2.79e+00    6.06e-01      1.03e-02    2.45e-04      3.05e-01    1.14e-01    1.8e-05
 716000      1.60e+00    1.83e+00      1.56e-03    4.67e-03      2.97e-01    1.92e-01    1.8e-05
 717000      1.76e+00    1.59e+00      3.62e-03    4.42e-03      2.48e-01    1.30e-01    1.8e-05
 718000      3.77e+00    1.57e+00      1.52e-02    3.68e-04      3.24e-01    2.99e-01    1.8e-05
 719000      3.24e+00    1.54e+00      9.80e-03    3.83e-03      1.08e-01    1.73e-01    1.8e-05
 720000      1.59e+00    4.88e-01      3.89e-03    5.15e-05      1.89e-01    9.62e-02    1.6e-05
 721000      2.71e+00    1.72e+00      9.98e-03    3.10e-03      3.07e-01    3.11e-01    1.6e-05
 722000      2.45e+00    1.90e+00      9.18e-03    4.51e-03      2.69e-01    2.36e-01    1.6e-05
 723000      2.89e+00    1.50e+00      8.67e-03    2.63e-03      1.22e-01    2.72e-01    1.6e-05
 724000      1.62e+00    1.71e+00      3.15e-03    4.39e-03      2.89e-01    2.76e-01    1.6e-05
 725000      1.80e+00    1.59e+00      4.53e-03    3.78e-03      2.02e-01    2.67e-01    1.6e-05
 726000      1.67e+00    2.37e+00      4.12e-03    8.04e-03      1.94e-01    3.09e-01    1.6e-05
 727000      2.08e+00    1.67e+00      6.42e-03    1.63e-03      3.00e-01    3.21e-01    1.6e-05
 728000      3.45e+00    1.52e+00      1.02e-02    3.91e-03      1.73e-01    2.46e-01    1.6e-05
 729000      5.60e+00    2.35e+00      1.71e-02    9.16e-03      1.34e-01    2.33e-01    1.6e-05
 730000      1.28e+00    1.42e+00      3.54e-03    2.75e-03      1.09e-01    2.53e-01    1.6e-05
 731000      1.61e+00    1.81e+00      3.20e-03    4.57e-03      2.85e-01    2.04e-01    1.6e-05
 732000      1.73e+00    1.15e+00      3.72e-03    7.01e-04      3.00e-01    2.22e-01    1.6e-05
 733000      1.55e+00    1.74e+00      1.84e-03    3.75e-03      2.95e-01    3.01e-01    1.6e-05
 734000      1.86e+00    1.52e+00      5.22e-03    2.91e-04      1.50e-01    3.00e-01    1.6e-05
 735000      1.61e+00    2.84e+00      3.07e-03    1.10e-02      2.87e-01    2.84e-01    1.6e-05
 736000      3.00e+00    1.45e+00      9.04e-03    1.57e-03      1.12e-01    2.77e-01    1.6e-05
 737000      1.71e+00    1.56e+00      3.48e-03    3.41e-03      3.01e-01    2.16e-01    1.6e-05
 738000      1.40e+00    1.44e+00      2.19e-03    5.83e-04      2.59e-01    2.84e-01    1.6e-05
 739000      2.00e+00    1.91e+00      5.92e-03    5.27e-03      2.98e-01    2.98e-01    1.6e-05
 740000      1.25e+00    2.84e+00      1.33e-03    7.86e-03      2.48e-01    2.46e-01    1.4e-05
 741000      2.20e+00    3.11e+00      6.48e-03    1.25e-02      1.24e-01    2.85e-01    1.4e-05
 742000      3.29e+00    1.70e+00      1.32e-02    4.46e-03      3.06e-01    1.80e-01    1.4e-05
 743000      1.76e+00    1.75e+00      5.21e-03    4.45e-03      2.70e-01    2.94e-01    1.4e-05
 744000      1.38e+00    2.00e+00      1.33e-03    5.43e-03      2.76e-01    3.26e-01    1.4e-05
 745000      2.87e+00    2.54e+00      1.13e-02    9.52e-03      2.88e-01    2.88e-01    1.4e-05
 746000      1.90e+00    1.75e+00      5.69e-03    4.64e-03      2.91e-01    2.89e-01    1.4e-05
 747000      1.59e+00    1.44e+00      4.17e-03    1.50e-03      2.64e-01    2.87e-01    1.4e-05
 748000      2.87e+00    1.38e+00      8.29e-03    2.07e-03      1.95e-01    2.66e-01    1.4e-05
 749000      1.63e+00    1.53e+00      3.03e-03    3.52e-03      3.02e-01    2.68e-01    1.4e-05
 750000      2.32e+00    2.12e+00      8.32e-03    6.70e-03      2.86e-01    3.08e-01    1.4e-05
 751000      2.61e+00    1.32e+00      9.93e-03    1.70e-03      2.85e-01    2.59e-01    1.4e-05
 752000      3.45e+00    2.01e+00      9.96e-03    6.21e-03      2.35e-01    3.00e-01    1.4e-05
