"Number of k-points" "Average force" "Average force diff." "Maximum force" "Maximum force diff." "Forces (eV/Å)"
8 0.253091 0.00463471 1.84348 0.0341805
27 0.253161 0.000700083 1.84615 0.00705473
64 0.25323 0.000163021 1.84525 0.00164764
216 0.253218 6.8693e-06 1.84557 7.85852e-05
512 0.253217 0 1.84557 0
